CustomerID,Recency,Frequency,Monetary,NumItems,NumProducts,Country,FirstPurchase,LastPurchase,Churned,Tenure
15032,256,52,4959.1,2968,31,United Kingdom,2010-12-08 12:57:00,2011-03-28 15:03:00,1,110
15033,5,510,2586.67,1695,314,United Kingdom,2011-01-14 13:28:00,2011-12-05 12:40:00,0,324
15034,16,394,4308.61,2422,301,United Kingdom,2010-12-21 09:47:00,2011-11-24 12:11:00,0,338
15035,90,27,252.73000000000002,245,26,United Kingdom,2011-09-11 11:08:00,2011-09-11 11:08:00,0,0
15036,72,127,465.55,327,107,United Kingdom,2011-06-13 12:19:00,2011-09-28 15:42:00,0,107
15038,59,130,705.49,217,105,United Kingdom,2010-12-05 10:54:00,2011-10-12 11:33:00,0,311
15039,10,1502,19914.44,9209,417,United Kingdom,2010-12-06 11:26:00,2011-11-30 11:31:00,0,359
15041,170,67,180.35,104,65,United Kingdom,2011-06-22 16:16:00,2011-06-22 16:16:00,1,0
15042,199,5,135.93,30,5,United Kingdom,2011-05-24 16:25:00,2011-05-24 16:25:00,1,0
15043,31,3,537.0,300,3,United Kingdom,2011-11-08 14:26:00,2011-11-08 14:26:00,0,0
15044,19,453,7700.2300000000005,2795,235,United Kingdom,2010-12-12 14:27:00,2011-11-20 13:20:00,0,342
15045,152,12,735.66,114,11,United Kingdom,2011-03-27 11:44:00,2011-07-11 11:33:00,1,105
15046,9,206,5213.7699999999995,3451,147,United Kingdom,2011-01-05 15:30:00,2011-11-30 15:50:00,0,329
15047,270,22,343.62,222,22,United Kingdom,2011-03-15 10:49:00,2011-03-15 10:49:00,1,0
15048,65,97,384.05,195,86,United Kingdom,2010-12-06 12:15:00,2011-10-05 14:55:00,0,303
15049,274,3,121.17000000000002,63,3,United Kingdom,2011-03-11 12:13:00,2011-03-11 12:13:00,1,0
15050,25,78,1782.09,1224,68,United Kingdom,2011-09-29 13:22:00,2011-11-14 16:17:00,0,46
15051,23,143,1391.61,1011,130,United Kingdom,2011-07-12 15:29:00,2011-11-16 15:38:00,0,127
15052,319,30,215.78,82,27,United Kingdom,2011-01-24 15:52:00,2011-01-24 15:52:00,1,0
15053,5,71,697.79,986,49,United Kingdom,2011-03-03 12:06:00,2011-12-05 12:08:00,0,277
15054,12,114,302.1,198,104,United Kingdom,2011-10-30 14:33:00,2011-11-27 15:02:00,0,28
15057,275,25,1489.5,668,25,United Kingdom,2011-01-28 09:09:00,2011-03-09 15:17:00,1,40
15058,25,276,2124.9900000000002,1069,199,United Kingdom,2011-01-31 15:35:00,2011-11-14 14:57:00,0,286
15059,41,237,1337.72,604,161,United Kingdom,2011-01-09 11:54:00,2011-10-30 11:35:00,0,293
15060,8,121,303.09,263,81,United Kingdom,2011-11-30 14:03:00,2011-12-01 13:47:00,0,0
15061,4,403,54534.14,28920,72,United Kingdom,2010-12-02 15:19:00,2011-12-06 12:06:00,0,368
15062,71,57,987.86,763,47,United Kingdom,2010-12-15 15:37:00,2011-09-29 16:51:00,0,288
15063,213,5,370.79999999999995,56,5,United Kingdom,2011-05-10 13:25:00,2011-05-10 13:25:00,1,0
15065,38,155,3158.13,1383,148,United Kingdom,2011-02-21 12:54:00,2011-11-02 09:45:00,0,253
15066,53,42,893.59,317,42,United Kingdom,2011-10-17 13:25:00,2011-10-17 13:25:00,0,0
15067,78,82,1744.76,954,82,United Kingdom,2011-03-02 12:10:00,2011-09-22 13:20:00,0,204
15068,46,104,553.36,364,96,United Kingdom,2011-03-28 14:27:00,2011-10-24 14:47:00,0,210
15069,179,70,1109.53,520,70,United Kingdom,2011-06-13 14:16:00,2011-06-13 14:16:00,1,0
15070,373,1,106.2,36,1,United Kingdom,2010-12-02 11:23:00,2010-12-02 11:23:00,1,0
15071,94,26,982.07,269,25,United Kingdom,2011-03-09 10:19:00,2011-09-07 11:43:00,1,182
15073,10,54,1043.41,491,31,United Kingdom,2011-06-06 09:59:00,2011-11-30 10:44:00,0,177
15074,105,42,748.87,455,41,United Kingdom,2011-08-26 14:45:00,2011-08-26 14:45:00,1,0
15075,78,27,773.03,447,27,United Kingdom,2011-09-23 12:27:00,2011-09-23 12:27:00,0,0
15076,173,49,880.85,571,49,United Kingdom,2011-06-20 08:23:00,2011-06-20 08:23:00,1,0
15078,7,440,9743.11,5105,107,United Kingdom,2010-12-06 12:38:00,2011-12-02 15:41:00,0,361
15079,213,47,895.61,389,46,United Kingdom,2010-12-09 09:25:00,2011-05-11 12:45:00,1,153
15081,22,33,504.8,190,26,United Kingdom,2010-12-07 16:20:00,2011-11-17 17:08:00,0,345
15083,257,5,88.2,38,5,United Kingdom,2011-03-28 12:18:00,2011-03-28 12:18:00,1,0
15087,282,15,306.94,470,15,United Kingdom,2011-03-03 10:34:00,2011-03-03 10:34:00,1,0
15088,21,57,1160.07,460,53,United Kingdom,2011-10-03 14:05:00,2011-11-18 13:14:00,0,45
15089,10,145,2420.84,1359,139,United Kingdom,2011-08-03 14:14:00,2011-11-29 16:31:00,0,118
15090,308,23,381.32,208,23,United Kingdom,2011-02-04 14:03:00,2011-02-04 14:03:00,1,0
15091,68,30,480.71,346,30,United Kingdom,2011-10-03 12:47:00,2011-10-03 12:47:00,0,0
15092,215,26,457.81,135,23,United Kingdom,2011-03-01 12:24:00,2011-05-08 14:10:00,1,68
15093,18,108,4597.02,3760,52,United Kingdom,2010-12-02 18:25:00,2011-11-21 13:09:00,0,353
15095,104,47,1370.6,1079,30,United Kingdom,2011-05-20 14:27:00,2011-08-28 12:01:00,1,99
15096,43,11,219.39000000000001,120,11,United Kingdom,2011-10-28 10:27:00,2011-10-28 10:27:00,0,0
15097,4,25,248.08,170,25,United Kingdom,2011-12-05 14:03:00,2011-12-05 14:03:00,0,0
15098,182,3,39916.5,121,2,United Kingdom,2011-06-10 15:22:00,2011-06-10 15:33:00,1,0
15099,84,23,410.48,343,23,United Kingdom,2011-09-16 13:13:00,2011-09-16 13:13:00,0,0
15100,334,3,876.0,80,1,United Kingdom,2010-12-01 09:09:00,2011-01-10 10:35:00,1,40
15101,9,8,317.53,241,8,United Kingdom,2010-12-15 12:54:00,2011-12-01 10:18:00,0,350
15103,31,35,703.36,329,35,United Kingdom,2011-09-14 13:54:00,2011-11-08 14:53:00,0,55
15104,197,69,1027.44,637,66,United Kingdom,2011-03-02 14:16:00,2011-05-27 12:29:00,1,85
15105,18,101,2298.93,1211,90,United Kingdom,2011-07-28 10:09:00,2011-11-21 16:54:00,0,116
15106,18,100,1422.52,1181,90,United Kingdom,2011-03-15 12:52:00,2011-11-22 09:16:00,0,251
15107,311,16,319.5,169,12,United Kingdom,2010-12-02 13:45:00,2011-02-01 14:46:00,1,61
15108,142,60,1300.25,499,50,European Community,2011-04-26 10:54:00,2011-07-21 10:24:00,1,85
15109,246,28,484.95,131,28,United Kingdom,2011-04-08 09:58:00,2011-04-08 09:58:00,1,0
15110,24,35,996.1,246,18,United Kingdom,2011-01-25 11:41:00,2011-11-16 11:16:00,0,294
15111,29,84,1567.48,710,70,United Kingdom,2010-12-02 11:45:00,2011-11-10 16:58:00,0,343
15113,10,100,3609.33,2386,77,United Kingdom,2011-10-16 15:27:00,2011-11-30 08:23:00,0,44
15114,30,197,2760.56,3096,136,United Kingdom,2011-02-11 08:45:00,2011-11-09 15:05:00,0,271
15115,18,21,340.11,157,21,United Kingdom,2011-11-21 14:59:00,2011-11-21 14:59:00,0,0
15116,18,45,1352.75,648,37,United Kingdom,2011-05-19 08:50:00,2011-11-22 12:25:00,0,187
15117,15,79,1551.78,1948,66,United Kingdom,2011-05-08 12:38:00,2011-11-25 08:12:00,0,200
15118,134,1,244.8,1440,1,United Kingdom,2011-07-28 14:54:00,2011-07-28 14:54:00,1,0
15119,246,14,266.4,88,14,United Kingdom,2011-04-08 09:08:00,2011-04-08 09:08:00,1,0
15120,134,21,358.82,296,21,United Kingdom,2011-07-29 09:48:00,2011-07-29 09:48:00,1,0
15121,50,28,457.72,199,28,United Kingdom,2011-02-24 12:41:00,2011-10-20 14:51:00,0,238
15122,114,82,1633.78,800,65,United Kingdom,2011-02-15 09:59:00,2011-08-17 16:48:00,1,183
15123,7,106,2199.31,1195,93,United Kingdom,2011-05-17 14:57:00,2011-12-02 13:12:00,0,198
15124,23,15,184.19,233,14,United Kingdom,2011-06-01 09:06:00,2011-11-17 10:09:00,0,169
15125,25,127,11528.48,6193,103,United Kingdom,2011-03-14 09:59:00,2011-11-14 13:57:00,0,245
15127,66,16,406.53,251,16,United Kingdom,2011-10-05 10:30:00,2011-10-05 10:30:00,0,0
15128,60,102,1471.0,1343,75,United Kingdom,2011-05-04 12:32:00,2011-10-10 13:54:00,0,159
15129,50,84,3447.4,1794,54,United Kingdom,2011-02-21 09:09:00,2011-10-20 14:40:00,0,241
15130,170,22,330.11,197,22,United Kingdom,2011-06-23 10:15:00,2011-06-23 10:15:00,1,0
15132,18,52,977.9300000000001,679,49,United Kingdom,2011-03-22 12:02:00,2011-11-21 17:10:00,0,244
15133,128,29,982.42,680,27,United Kingdom,2011-02-11 10:38:00,2011-08-04 10:44:00,1,174
15134,15,73,1387.99,887,46,United Kingdom,2011-04-13 11:05:00,2011-11-25 08:55:00,0,225
15135,239,9,139.05,43,9,United Kingdom,2011-04-14 19:16:00,2011-04-14 19:16:00,1,0
15136,3,68,1286.7,776,61,United Kingdom,2011-09-04 16:05:00,2011-12-07 12:26:00,0,93
15139,240,13,178.96,208,13,United Kingdom,2011-01-07 12:44:00,2011-04-14 11:39:00,1,96
15140,52,80,2354.25,1572,74,United Kingdom,2011-03-20 14:37:00,2011-10-18 14:07:00,0,211
15142,46,26,498.74,365,26,United Kingdom,2011-10-24 12:51:00,2011-10-24 12:51:00,0,0
15143,226,14,259.45,150,14,United Kingdom,2011-04-28 12:03:00,2011-04-28 12:03:00,1,0
15144,8,217,6580.44,3050,133,United Kingdom,2011-01-31 13:17:00,2011-12-01 15:12:00,0,304
15145,4,67,1194.73,756,54,United Kingdom,2011-04-05 15:20:00,2011-12-05 17:21:00,0,244
15146,165,91,1327.16,1473,90,United Kingdom,2011-02-21 13:07:00,2011-06-28 12:09:00,1,126
15147,240,28,623.5,366,28,United Kingdom,2011-04-13 15:57:00,2011-04-13 15:57:00,1,0
15148,11,20,301.29,187,20,United Kingdom,2011-11-29 08:21:00,2011-11-29 08:21:00,0,0
15149,134,23,520.8000000000001,128,23,United Kingdom,2011-07-29 10:58:00,2011-07-29 10:58:00,1,0
15150,17,343,5314.47,3658,283,United Kingdom,2011-03-15 14:21:00,2011-11-22 12:52:00,0,251
15152,10,271,4745.69,2704,196,United Kingdom,2011-06-05 15:36:00,2011-11-30 12:32:00,0,177
15153,31,22,329.25,198,22,United Kingdom,2011-11-08 17:09:00,2011-11-08 17:09:00,0,0
15154,75,85,296.42,104,66,United Kingdom,2011-09-25 16:05:00,2011-09-25 16:05:00,0,0
15156,1,55,961.49,597,51,United Kingdom,2011-11-06 12:41:00,2011-12-08 18:22:00,0,32
15157,4,125,1936.07,2392,125,United Kingdom,2010-12-16 13:44:00,2011-12-06 11:28:00,0,354
15158,45,7,401.40000000000003,198,7,United Kingdom,2011-10-25 13:53:00,2011-10-25 13:53:00,0,0
15159,2,710,18641.010000000002,11441,368,United Kingdom,2010-12-13 15:44:00,2011-12-08 12:05:00,0,359
15160,357,4,158.16,84,4,United Kingdom,2010-12-17 14:15:00,2010-12-17 14:15:00,1,0
15163,18,29,304.47,186,29,United Kingdom,2011-05-31 15:22:00,2011-11-21 13:10:00,0,173
15164,69,103,843.05,360,79,United Kingdom,2011-01-04 14:21:00,2011-10-02 12:05:00,0,270
15165,373,27,487.75,160,27,United Kingdom,2010-12-01 14:03:00,2010-12-01 14:03:00,1,0
15167,321,41,163.0,67,39,United Kingdom,2011-01-23 12:41:00,2011-01-23 12:41:00,1,0
15168,26,5,106.56,52,5,United Kingdom,2011-11-14 11:26:00,2011-11-14 11:26:00,0,0
15171,331,5,1289.5,290,5,United Kingdom,2011-01-12 15:36:00,2011-01-12 15:36:00,1,0
15172,9,110,1624.05,1611,106,United Kingdom,2011-04-17 11:56:00,2011-12-01 11:51:00,0,227
15174,323,11,135.75,145,11,United Kingdom,2011-01-21 09:06:00,2011-01-21 09:06:00,1,0
15175,72,23,224.14,454,23,United Kingdom,2011-09-29 11:31:00,2011-09-29 11:31:00,0,0
15178,260,3,40.5,30,3,United Kingdom,2011-03-24 15:12:00,2011-03-24 15:12:00,1,0
15179,18,93,2206.95,1938,91,United Kingdom,2011-01-24 13:48:00,2011-11-21 12:53:00,0,300
15180,367,6,87.5,36,6,United Kingdom,2010-12-07 14:57:00,2010-12-07 14:57:00,1,0
15181,66,16,689.4799999999999,544,11,United Kingdom,2011-03-15 12:03:00,2011-10-04 13:58:00,0,203
15182,154,29,622.85,253,24,United Kingdom,2011-03-16 12:42:00,2011-07-08 13:37:00,1,114
15184,29,63,406.76,223,58,United Kingdom,2011-06-02 12:06:00,2011-11-10 13:41:00,0,161
15185,70,21,310.62,666,21,United Kingdom,2011-09-30 14:06:00,2011-09-30 14:06:00,0,0
15186,14,19,411.41,215,17,United Kingdom,2011-06-24 14:54:00,2011-11-25 14:58:00,0,154
15187,2,91,4777.18,1887,64,United Kingdom,2011-05-11 13:49:00,2011-12-08 11:56:00,0,210
15189,1,212,16225.39,6149,82,United Kingdom,2011-01-11 12:29:00,2011-12-08 13:22:00,0,331
15192,120,51,1044.32,918,36,United Kingdom,2010-12-09 14:56:00,2011-08-12 11:41:00,1,245
15193,61,19,499.32,144,19,United Kingdom,2011-10-10 08:23:00,2011-10-10 08:23:00,0,0
15194,3,310,7616.53,5703,209,United Kingdom,2010-12-06 15:00:00,2011-12-06 15:10:00,0,365
15195,3,1,3861.0,1404,1,United Kingdom,2011-12-07 12:20:00,2011-12-07 12:20:00,0,0
15197,11,32,1079.6100000000001,469,30,United Kingdom,2010-12-16 18:01:00,2011-11-29 10:00:00,0,347
15198,92,10,193.64,120,10,United Kingdom,2011-08-07 15:16:00,2011-09-08 14:42:00,1,31
15199,59,13,1268.7,396,5,United Kingdom,2011-02-04 14:04:00,2011-10-11 15:12:00,0,249
15201,87,69,1236.54,1210,36,United Kingdom,2011-04-06 14:02:00,2011-09-13 14:53:00,0,160
15203,26,142,1827.8,1753,84,United Kingdom,2011-02-01 12:29:00,2011-11-14 08:16:00,0,285
15204,357,9,316.58,258,9,United Kingdom,2010-12-17 13:49:00,2010-12-17 13:49:00,1,0
15205,85,37,653.24,378,37,United Kingdom,2011-08-04 16:07:00,2011-09-15 19:36:00,0,42
15206,10,9,420.29999999999995,162,3,United Kingdom,2011-03-09 08:59:00,2011-11-29 13:41:00,0,265
15208,1,42,870.12,316,25,United Kingdom,2010-12-21 13:03:00,2011-12-08 17:24:00,0,352
15210,225,20,331.18,228,20,United Kingdom,2011-04-28 16:11:00,2011-04-28 16:11:00,1,0
15211,60,52,894.4100000000001,240,52,United Kingdom,2010-12-09 16:08:00,2011-10-10 13:31:00,0,304
15212,241,5,101.8,36,5,United Kingdom,2011-04-12 13:45:00,2011-04-12 13:45:00,1,0
15213,319,24,328.35,272,22,United Kingdom,2011-01-14 11:05:00,2011-01-25 12:21:00,1,11
15214,2,110,1661.44,1254,109,United Kingdom,2011-04-11 09:46:00,2011-12-08 12:07:00,0,241
15215,47,35,734.94,225,33,United Kingdom,2011-09-04 12:24:00,2011-10-24 11:41:00,0,49
15216,88,2,96.6,28,2,United Kingdom,2011-09-13 11:41:00,2011-09-13 11:41:00,0,0
15218,11,166,5756.89,3329,78,United Kingdom,2011-01-25 11:20:00,2011-11-29 11:48:00,0,308
15219,176,9,305.75,45,9,United Kingdom,2011-06-16 16:57:00,2011-06-16 16:57:00,1,0
15220,52,117,1778.96,1393,110,United Kingdom,2011-03-04 10:24:00,2011-10-19 12:39:00,0,229
15221,366,5,403.25,43,5,United Kingdom,2010-12-08 13:08:00,2010-12-08 13:08:00,1,0
15222,319,5,585.0,440,5,United Kingdom,2011-01-25 08:03:00,2011-01-25 08:03:00,1,0
15223,226,20,755.75,213,14,United Kingdom,2011-04-04 12:17:00,2011-04-28 11:31:00,1,23
15224,358,14,322.08,152,13,United Kingdom,2010-12-12 12:34:00,2010-12-16 15:02:00,1,4
15225,234,23,409.40000000000003,226,23,United Kingdom,2011-04-19 14:51:00,2011-04-19 14:51:00,1,0
15226,311,8,154.41,71,8,United Kingdom,2011-02-02 11:41:00,2011-02-02 11:41:00,1,0
15227,37,58,1219.4,750,43,United Kingdom,2011-01-26 15:31:00,2011-11-03 11:59:00,0,280
15228,66,125,3386.71,2255,110,United Kingdom,2011-02-18 09:04:00,2011-10-04 13:56:00,0,228
15230,239,23,429.6,351,23,United Kingdom,2011-04-13 11:04:00,2011-04-14 14:39:00,1,1
15232,113,31,612.06,686,26,United Kingdom,2011-07-22 12:21:00,2011-08-18 16:27:00,1,27
15234,277,14,197.0,196,14,United Kingdom,2011-03-08 08:53:00,2011-03-08 08:53:00,1,0
15235,218,143,2247.51,1324,130,United Kingdom,2010-12-01 17:22:00,2011-05-06 09:44:00,1,155
15236,299,15,321.05,269,15,United Kingdom,2011-02-14 10:52:00,2011-02-14 10:52:00,1,0
15237,2,99,1412.32,1071,94,United Kingdom,2011-04-26 15:04:00,2011-12-08 09:46:00,0,225
15238,29,50,1071.99,692,49,United Kingdom,2011-06-08 16:00:00,2011-11-10 14:28:00,0,154
15239,10,49,780.59,594,48,United Kingdom,2011-09-22 09:53:00,2011-11-29 14:14:00,0,68
15240,45,78,1706.57,1369,58,United Kingdom,2011-02-01 08:23:00,2011-10-26 09:50:00,0,267
15241,67,110,1756.44,1818,82,United Kingdom,2011-03-01 11:02:00,2011-10-04 09:05:00,0,216
15243,74,22,316.68,185,22,United Kingdom,2011-09-26 14:12:00,2011-09-26 14:12:00,0,0
15244,65,34,631.57,405,31,United Kingdom,2011-04-05 15:12:00,2011-10-05 13:19:00,0,182
15245,134,89,2515.84,1784,55,United Kingdom,2011-03-23 13:42:00,2011-07-28 18:56:00,1,127
15246,238,33,514.15,247,32,United Kingdom,2010-12-16 09:46:00,2011-04-15 14:45:00,1,120
15247,122,6,356.0,160,6,United Kingdom,2011-08-09 12:52:00,2011-08-09 12:52:00,1,0
15249,32,350,6688.46,3577,212,United Kingdom,2011-03-28 12:49:00,2011-11-08 11:45:00,0,224
15251,9,111,10484.99,6171,97,United Kingdom,2011-04-12 10:38:00,2011-11-30 15:02:00,0,232
15252,36,44,740.78,522,44,United Kingdom,2011-06-09 14:15:00,2011-11-03 13:30:00,0,146
15253,16,53,918.1999999999999,866,52,United Kingdom,2011-06-23 12:19:00,2011-11-23 16:22:00,0,153
15254,127,18,300.36,275,18,United Kingdom,2011-08-04 15:04:00,2011-08-04 15:04:00,1,0
15255,67,47,890.85,489,47,United Kingdom,2011-10-04 12:43:00,2011-10-04 12:43:00,0,0
15256,149,6,98.45,55,6,United Kingdom,2011-07-14 11:47:00,2011-07-14 11:47:00,1,0
15257,283,7,317.15,46,7,United Kingdom,2011-03-01 12:58:00,2011-03-01 12:58:00,1,0
15258,169,34,623.16,142,32,United Kingdom,2011-05-06 14:16:00,2011-06-24 12:30:00,1,48
15260,100,77,1810.77,885,62,United Kingdom,2010-12-02 12:09:00,2011-08-31 13:55:00,1,272
15261,135,19,254.82,270,19,United Kingdom,2011-07-27 15:20:00,2011-07-27 15:20:00,1,0
15262,324,10,178.95000000000002,73,10,United Kingdom,2011-01-20 12:16:00,2011-01-20 12:16:00,1,0
15263,107,12,156.51,89,12,United Kingdom,2011-08-25 10:26:00,2011-08-25 10:26:00,1,0
15264,64,23,393.74,265,23,United Kingdom,2011-10-06 13:49:00,2011-10-06 13:49:00,0,0
15265,151,82,1506.1200000000001,612,76,United Kingdom,2011-04-18 12:16:00,2011-07-11 14:46:00,1,84
15266,338,6,119.3,18,6,United Kingdom,2011-01-05 13:40:00,2011-01-05 13:40:00,1,0
15267,22,11,1717.36,944,8,United Kingdom,2011-06-10 10:24:00,2011-11-17 15:59:00,0,160
15269,24,2,408.8,26,2,United Kingdom,2011-11-16 09:32:00,2011-11-16 09:32:00,0,0
15270,16,41,2379.49,1521,22,United Kingdom,2011-02-02 13:25:00,2011-11-24 09:24:00,0,294
15271,7,274,2507.07,1262,185,United Kingdom,2010-12-09 13:47:00,2011-12-02 14:11:00,0,358
15272,57,63,721.94,310,63,United Kingdom,2011-09-14 16:36:00,2011-10-13 12:59:00,0,28
15274,4,47,716.57,619,44,United Kingdom,2011-11-21 14:17:00,2011-12-05 16:57:00,0,14
15275,38,41,615.14,498,41,United Kingdom,2011-11-02 11:20:00,2011-11-02 11:20:00,0,0
15276,66,52,135.31,64,49,United Kingdom,2011-10-04 16:39:00,2011-10-04 16:39:00,0,0
15277,47,12,255.89999999999998,205,12,United Kingdom,2011-10-24 10:08:00,2011-10-24 10:08:00,0,0
15279,355,19,290.51,189,19,United Kingdom,2010-12-20 10:48:00,2010-12-20 10:48:00,1,0
15280,172,16,113.12,154,16,United Kingdom,2011-06-20 17:14:00,2011-06-20 17:14:00,1,0
15281,59,139,2332.15,1211,121,United Kingdom,2011-01-10 15:51:00,2011-10-12 09:10:00,0,274
15286,50,3,240.55,55,3,United Kingdom,2011-10-21 11:08:00,2011-10-21 11:08:00,0,0
15287,22,20,486.69,433,17,United Kingdom,2011-09-30 12:30:00,2011-11-17 15:34:00,0,48
15288,43,88,2306.52,775,80,United Kingdom,2010-12-09 13:59:00,2011-10-27 16:58:00,0,322
15289,29,58,939.78,1008,43,United Kingdom,2011-04-04 12:44:00,2011-11-10 13:49:00,0,220
15290,5,204,7943.22,4501,94,United Kingdom,2010-12-15 16:03:00,2011-12-05 11:39:00,0,354
15291,26,103,4668.3,2103,62,United Kingdom,2010-12-01 09:32:00,2011-11-14 11:02:00,0,348
15292,201,25,180.94,56,23,United Kingdom,2011-05-22 15:00:00,2011-05-22 15:00:00,1,0
15296,51,194,3672.86,1766,139,United Kingdom,2011-01-17 11:57:00,2011-10-20 11:47:00,0,275
15297,10,39,641.94,292,30,United Kingdom,2011-10-07 09:42:00,2011-11-29 16:32:00,0,53
15298,2,192,4799.9,3116,118,United Kingdom,2010-12-08 13:55:00,2011-12-07 17:17:00,0,364
15299,67,7,4507.01,2948,7,United Kingdom,2010-12-02 16:48:00,2011-10-03 14:19:00,0,304
15300,64,28,496.44,292,28,United Kingdom,2011-10-06 17:08:00,2011-10-06 17:08:00,0,0
15301,51,243,5070.35,2775,167,United Kingdom,2010-12-06 12:21:00,2011-10-20 09:57:00,0,317
15303,290,31,574.02,248,31,United Kingdom,2011-02-22 13:59:00,2011-02-22 13:59:00,1,0
15304,61,23,694.4000000000001,104,8,United Kingdom,2010-12-06 11:42:00,2011-10-10 10:23:00,0,307
15306,64,58,1174.35,810,57,United Kingdom,2011-07-14 15:22:00,2011-10-06 12:56:00,0,83
15307,96,12,205.3,37,12,United Kingdom,2011-09-05 11:38:00,2011-09-05 11:38:00,1,0
15308,274,19,310.47,175,19,United Kingdom,2011-03-10 13:08:00,2011-03-10 13:08:00,1,0
15311,1,2379,60767.9,38194,576,United Kingdom,2010-12-01 09:41:00,2011-12-09 12:00:00,0,373
15312,75,47,924.85,516,42,United Kingdom,2010-12-20 12:51:00,2011-09-25 13:10:00,0,279
15313,110,1,52.0,25,1,United Kingdom,2011-08-21 16:02:00,2011-08-21 16:02:00,1,0
15314,199,24,327.97,313,24,United Kingdom,2011-05-24 14:39:00,2011-05-24 14:39:00,1,0
15315,64,37,570.5,862,35,United Kingdom,2011-08-15 15:17:00,2011-10-06 12:51:00,0,51
15316,327,1,165.0,100,1,United Kingdom,2011-01-17 11:34:00,2011-01-17 11:34:00,1,0
15318,4,33,312.62,642,33,United Kingdom,2011-12-06 11:30:00,2011-12-06 11:30:00,0,0
15319,284,16,204.5,175,16,United Kingdom,2011-03-01 12:48:00,2011-03-01 12:48:00,1,0
15320,44,36,267.13,326,36,United Kingdom,2011-10-26 13:27:00,2011-10-26 13:27:00,0,0
15321,71,95,2748.31,1181,84,United Kingdom,2011-02-21 11:10:00,2011-09-30 09:40:00,0,220
15322,86,42,679.68,416,42,United Kingdom,2011-09-15 09:34:00,2011-09-15 09:34:00,0,0
15325,104,49,162.29,232,47,United Kingdom,2011-08-28 11:55:00,2011-08-28 11:55:00,1,0
15326,334,29,311.71,386,29,United Kingdom,2011-01-10 11:38:00,2011-01-10 11:38:00,1,0
15327,53,10,208.75,116,10,United Kingdom,2011-10-18 11:55:00,2011-10-18 11:55:00,0,0
15329,39,57,1049.7,486,52,United Kingdom,2011-06-21 10:37:00,2011-10-31 15:36:00,0,132
15330,32,13,714.96,1312,10,United Kingdom,2011-10-10 12:30:00,2011-11-07 17:50:00,0,28
15332,366,35,1661.06,652,29,Lithuania,2010-12-05 12:00:00,2010-12-08 14:43:00,1,3
15333,208,16,1028.56,344,16,United Kingdom,2011-05-15 13:27:00,2011-05-15 13:27:00,1,0
15334,157,99,351.67,274,67,United Kingdom,2011-06-19 13:51:00,2011-07-06 11:22:00,1,16
15335,54,36,173.97,80,34,United Kingdom,2011-10-17 12:50:00,2011-10-17 12:50:00,0,0
15339,66,86,574.07,416,77,United Kingdom,2011-01-25 13:15:00,2011-10-04 12:51:00,0,251
15341,81,17,2020.52,812,17,United Kingdom,2011-09-20 09:40:00,2011-09-20 09:40:00,0,0
15342,130,24,406.09,283,24,United Kingdom,2011-08-02 10:19:00,2011-08-02 10:19:00,1,0
15343,87,21,364.5,84,21,United Kingdom,2011-09-13 13:55:00,2011-09-13 13:55:00,0,0
15344,1,26,563.94,116,21,United Kingdom,2011-09-26 14:48:00,2011-12-09 10:45:00,0,73
15345,46,20,393.54,81,20,United Kingdom,2011-10-25 11:28:00,2011-10-25 11:28:00,0,0
15346,333,17,252.42000000000002,144,17,United Kingdom,2011-01-11 11:18:00,2011-01-11 11:18:00,1,0
15347,366,5,201.60000000000002,130,5,United Kingdom,2010-12-08 15:25:00,2010-12-08 15:25:00,1,0
15348,72,9,158.04,84,9,United Kingdom,2011-09-28 13:17:00,2011-09-28 13:17:00,0,0
15349,158,72,473.81,327,66,United Kingdom,2011-06-05 15:46:00,2011-07-04 16:06:00,1,29
15350,373,5,115.65,51,5,United Kingdom,2010-12-01 13:33:00,2010-12-01 13:33:00,1,0
15351,12,225,1960.1100000000001,753,160,United Kingdom,2010-12-05 11:49:00,2011-11-27 12:52:00,0,357
15353,255,63,777.02,343,59,United Kingdom,2010-12-07 11:49:00,2011-03-30 12:15:00,1,113
15355,29,14,277.05,45,9,United Kingdom,2011-10-17 15:22:00,2011-11-10 13:44:00,0,23
15356,31,519,2766.5,1673,217,United Kingdom,2010-12-06 14:05:00,2011-11-08 13:11:00,0,336
15358,5,551,8347.2,7050,302,United Kingdom,2010-12-09 10:04:00,2011-12-05 09:04:00,0,360
15360,40,13,427.93,223,13,United Kingdom,2011-10-31 09:35:00,2011-10-31 09:35:00,0,0
15361,362,7,418.92,336,7,United Kingdom,2010-12-13 09:52:00,2010-12-13 09:52:00,1,0
15363,373,16,326.0,144,16,United Kingdom,2010-12-02 12:28:00,2010-12-02 12:28:00,1,0
15364,96,29,913.19,493,29,United Kingdom,2011-03-30 13:39:00,2011-09-05 09:46:00,1,158
15365,26,114,2314.32,1084,65,United Kingdom,2011-01-28 13:08:00,2011-11-14 08:29:00,0,289
15366,75,44,602.51,621,37,United Kingdom,2010-12-16 15:59:00,2011-09-25 15:01:00,0,282
15367,57,95,1877.59,1057,91,United Kingdom,2011-03-09 13:53:00,2011-10-13 14:13:00,0,218
15368,21,4,446.94000000000005,230,4,United Kingdom,2011-11-18 14:42:00,2011-11-18 14:42:00,0,0
15370,41,94,2386.05,830,65,United Kingdom,2011-01-11 11:32:00,2011-10-30 10:58:00,0,291
